0,0,0,0,0,0,-0.697880842701533,0.348435828991258,-0.105628680396647,0.616763637338516
-0.000341631907184091,-0.000655776167718267,0.000497467197269508,-0.0759182015964647,-0.145728037270726,0.110548266059891,-0.692963732238029,0.35030654116452,-0.109704651872528,0.620525166594893
-0.00132413518230642,-0.0026723890257614,0.00176206660813249,-0.120582453428001,-0.257594534337901,0.142371616112706,-0.690450716511754,0.356117995198501,-0.120066811089716,0.618095253532133
-0.00247115577247039,-0.00512214352308714,0.00304566513071359,-0.134311011052881,-0.286795353956707,0.142872500016427,-0.68979389270439,0.361776516508712,-0.13060053794389,0.613388651003027
-0.0037581111740367,-0.00797114965889663,0.00443701033009173,-0.12308006926038,-0.283005873205191,0.135396539859202,-0.691456267289585,0.363102365008215,-0.136844673039508,0.609359039000903
-0.00492514930714191,-0.0104913365981859,0.0056308162659178,-0.136261738096335,-0.27703566885908,0.129893668102148,-0.692658796500413,0.363067026498368,-0.142288459053595,0.606761996437143
-0.00650658418102034,-0.0132019727794444,0.00708899882165496,-0.180025236679352,-0.265091567392624,0.161742843045284,-0.694259099170335,0.362284954536297,-0.148657670621112,0.603866551401328
-0.0082289192658177,-0.0155231687850095,0.00864927236759202,-0.202715893275617,-0.250729767177411,0.184984611607395,-0.696756254649184,0.359872585698122,-0.154580225377614,0.600938763596089
-0.0102373473565303,-0.0180235282198116,0.0104200151604843,-0.198969724866893,-0.249342119782998,0.169163946971067,-0.7007904760984,0.353913234216887,-0.16184543613682,0.597866361369832
-0.0119549439471145,-0.0201935351649464,0.0117561803975829,-0.182718406374049,-0.232881645802516,0.127761661273058,-0.704739155658848,0.346333544257481,-0.169350841884005,0.595580465559848
-0.0137980353023626,-0.0223260163545512,0.0125907282163048,-0.185899864675581,-0.193614592118457,0.039147902471316,-0.707331908927973,0.339563439226593,-0.178740793353818,0.593658125644857
-0.0155989548273587,-0.023906768955846,0.0124691384564332,-0.214304474212438,-0.157663763724823,-0.0661678491094373,-0.706402204634954,0.338018557988681,-0.187580327144591,0.592919050638835
-0.0179837932421597,-0.0254123620727624,0.0112591535111428,-0.262663208747761,-0.143454859658456,-0.175829139948651,-0.702206651613229,0.341824975477079,-0.196423212207622,0.592857003227819
-0.0206003225714029,-0.0267685735106221,0.00932698198278154,-0.318787753306271,-0.157925459865925,-0.253542310798292,-0.696932841281759,0.349222157523304,-0.202887956696392,0.592591745188259
-0.0240892069608788,-0.0283755995080558,0.00648805231915104,-0.378989124588914,-0.163479739620808,-0.314243621927806,-0.68946106132825,0.360821100984876,-0.208378380434723,0.592477871792346
-0.0276146091487974,-0.0298251813481702,0.00356360971672137,-0.404433583837436,-0.158649558182391,-0.335632511945458,-0.679724778399502,0.374260874991094,-0.213110554742794,0.593706084302551
-0.0316587122912518,-0.0314208029525492,0.000262375392613538,-0.404387044653461,-0.160474762693422,-0.324614352876107,-0.664964658723943,0.392764266439042,-0.220863785752504,0.595631951627701
-0.0352451621378052,-0.0329158211915847,-0.00247952722543083,-0.392601810136168,-0.171751512647796,-0.28469734002264,-0.648723182283037,0.411383356118588,-0.231148392516867,0.597069834871972
-0.039159617276797,-0.0348384639634214,-0.00499216233054453,-0.390289217662195,-0.212777041719544,-0.2178296810001,-0.629268971588864,0.431565447567307,-0.245295706927499,0.597998195669905
-0.0428769883489584,-0.0371360910933995,-0.00664634459884764,-0.435793242818121,-0.297806764942248,-0.149766378622816,-0.613809217801309,0.447442517468775,-0.25770133607968,0.597179586963669
