842775893;ORI;0.7859102;0.4571818;0.21430872;0.35693377
842775912;GYR;0.021380264;0.038293585;-0.0023060148;0
842775917;ACC;-0.089770295;8.865356;4.964156;0
842775903;ORI;0.7857782;0.45743877;0.21435595;0.35686687
842775922;GYR;0.01160643;0.049289152;-0.0084146615;0
842775927;ACC;-0.11849948;8.831839;5.0311913;0
842775912;ORI;0.7856243;0.4575367;0.21458556;0.35694197
842775931;GYR;0.007941241;0.04806742;-0.01207985;0
842775936;ACC;-0.16638148;8.748045;5.040767;0
842775922;ORI;0.78554994;0.4574941;0.21480523;0.35702825
842775941;GYR;0.009162971;0.030963203;-0.014523309;0
842775946;ACC;-0.18074608;8.738468;5.064708;0
842775931;ORI;0.78536606;0.45728382;0.21521859;0.35745287
842775950;GYR;0.016493347;-8.0176E-4;-0.01207985;0
842775955;ACC;-0.22383982;8.719316;5.0790734;0
842775941;ORI;0.7853438;0.45712858;0.21544206;0.35756576
842775960;GYR;0.02748891;-0.030123267;-0.01207985;0
842775965;ACC;-0.18792835;8.724104;5.0311913;0
842775950;ORI;0.78523976;0.45697302;0.21569014;0.3578435
842775969;GYR;0.042149663;-0.044784017;-0.009636391;0
842775974;ACC;-0.16877556;8.77438;5.002462;0
842775960;ORI;0.78529817;0.45696568;0.21568902;0.35772526
842775979;GYR;0.061697334;-0.04600575;-0.005971203;0
842775983;ACC;-0.16877556;8.815079;4.956974;0
842775969;ORI;0.78429395;0.4564647;0.21694;0.35980552
842775988;GYR;0.08613192;-0.03378845;-0.0035277442;0
842775993;ACC;-0.18074608;8.78635;4.8276925;0
842775979;ORI;0.78423357;0.45668802;0.21692543;0.35966256
842775998;GYR;0.10323614;-0.014240784;1.3744412E-4;0
842776002;ACC;-0.20947522;8.795927;4.7678404;0
842775988;ORI;0.7840568;0.45700195;0.21704254;0.35957852
842776007;GYR;0.11056652;0.0028634283;0.0062460913;0
842776012;ACC;-0.19271654;8.781562;4.648135;0
842775998;ORI;0.78391415;0.4574823;0.21712388;0.35922945
842776017;GYR;0.10201441;0.008972076;0.012354739;0
842776021;ACC;-0.13046998;8.781562;4.6577115;0
842776007;ORI;0.7837614;0.45801622;0.21724024;0.35881186
842776026;GYR;0.07880155;0.0053068874;0.019685116;0
842776031;ACC;-0.12568179;8.779168;4.5811005;0
842776017;ORI;0.7834593;0.4585056;0.21751286;0.35868126
842776036;GYR;0.043371394;0.004085158;0.025793761;0
842776040;ACC;-0.044282414;8.769592;4.6409526;0
842776026;ORI;0.78330976;0.45899826;0.21752375;0.35837105
842776045;GYR;0.0018325942;0.0077503463;0.027015492;0
842776050;ACC;-0.06822341;8.843809;4.693623;0
842776036;ORI;0.78321546;0.4594129;0.21745875;0.35808522
842776055;GYR;-0.039706208;0.015080723;0.022128575;0
842776059;ACC;-0.03949421;8.803109;4.7678404;0
842776045;ORI;0.78315604;0.45961654;0.21733978;0.35802612
842776064;GYR;-0.070249446;0.023632828;0.017241657;0
842776069;ACC;-0.07061749;8.800715;4.8851514;0
842776055;ORI;0.78328186;0.4596868;0.21709116;0.3578114
842776074;GYR;-0.088575386;0.030963203;0.014798198;0
842776078;ACC;-0.0945585;8.771986;4.9521856;0
842776064;ORI;0.7833524;0.45949015;0.21698059;0.3579766
842776083;GYR;-0.09712749;0.035850123;0.016019925;0
842776088;ACC;-0.06822341;8.788744;5.1748366;0
842776074;ORI;0.7835179;0.4591476;0.21684247;0.35813755
842776093;GYR;-0.08979712;0.038293585;0.018463384;0
842776097;ACC;-0.029917829;8.716921;5.234689;0
842776083;ORI;0.7836324;0.45866272;0.21681835;0.35852286
842776102;GYR;-0.06536252;0.032184936;0.018463384;0
842776107;ACC;-0.025129624;8.700163;5.3089066;0
842776093;ORI;0.7836523;0.45801577;0.21691053;0.3592498
842776116;ACC;-0.034706034;8.661858;5.3639708;0
842776112;GYR;-0.029932372;0.013858994;0.012354739;0
842776102;ORI;0.7835743;0.45738733;0.21706672;0.36012518
842776121;GYR;0.0103847;-0.0020234894;0.005024362;0
842776126;ACC;-0.017947339;8.697769;5.2442656;0
842776112;ORI;0.78338796;0.45682424;0.21731228;0.36109596
842776131;GYR;0.043371394;-0.011797325;-0.0010842853;0
842776135;ACC;-0.049070604;8.702558;5.186807;0
842776121;ORI;0.7831691;0.45638847;0.21756972;0.36196572
842776140;GYR;0.06780598;-0.021571163;-0.0071929325;0
842776145;ACC;-0.051464714;8.676222;5.0886493;0
842776131;ORI;0.7826912;0.4560774;0.21808591;0.3630791
842776150;GYR;0.08613192;-0.030123267;-0.01207985;0
842776154;ACC;-0.065829314;8.697769;4.9426093;0
842776140;ORI;0.78245395;0.45606333;0.21829684;0.3634811
842776159;GYR;0.09590576;-0.038675368;-0.013301579;0
842776164;ACC;-0.08498209;8.704951;4.84924;0
842776150;ORI;0.78198326;0.45605898;0.2187745;0.36421162
842776169;GYR;0.09712749;-0.0398971;-0.01207985;0
842776173;ACC;-0.0873762;8.728892;4.7582636;0
842776159;ORI;0.7817908;0.45638692;0.21886988;0.36415663
842776178;GYR;0.088575386;-0.03378845;-0.01207985;0
842776183;ACC;-0.032311924;8.798321;4.724746;0
842776169;ORI;0.78151345;0.4567327;0.2190671;0.36419988
842776188;GYR;0.07391463;-0.027679808;-0.014523309;0
842776192;ACC;-0.08498209;8.779168;4.693623;0
842776178;ORI;0.781397;0.45719677;0.21907406;0.3638632
842776197;GYR;0.058032148;-0.024014618;-0.018188497;0
842776202;ACC;-0.16398734;8.812685;4.7103815;0
842776188;ORI;0.7813711;0.45770097;0.21894869;0.36335987
842776207;GYR;0.04703658;-0.014240784;-0.019410226;0
842776211;ACC;-0.19032243;8.805503;4.8372693;0
842776197;ORI;0.78133905;0.458097;0.21891604;0.36294937
842776216;GYR;0.042149663;4.1996944E-4;-0.016966768;0
842776221;ACC;-0.22862804;8.810291;4.825299;0
842776207;ORI;0.7810744;0.45824772;0.21928507;0.36310586
842776226;GYR;0.042149663;0.004085158;-0.01085812;0
842776230;ACC;-0.2669336;8.807898;4.873181;0
842776216;ORI;0.7810865;0.45841414;0.21937606;0.36281475
842776235;GYR;0.044593126;0.0016416989;-0.0010842853;0
842776240;ACC;-0.22623393;8.781562;4.9043036;0
842776226;ORI;0.78103447;0.4585432;0.21955957;0.36265257
842776244;GYR;0.048258312;4.1996944E-4;0.0038026324;0
842776249;ACC;-0.16398734;8.791139;4.8755746;0
842776235;ORI;0.78105396;0.45869416;0.21964131;0.3623701
842776254;GYR;0.05314523;-0.0020234894;0.002580903;0
842776244;ORI;0.78109646;0.45886785;0.21963632;0.3620614
842776259;ACC;-0.11849948;8.743257;4.933033;0
842776263;GYR;0.05436696;-0.0020234894;-0.0035277442;0
842776268;ACC;-0.14244047;8.822262;4.9809146;0
842776254;ORI;0.7810094;0.45903653;0.21972966;0.3619789
842776273;GYR;0.05925388;0.004085158;-0.009636391;0
842776278;ACC;-0.101740785;8.853385;4.978521;0
842776263;ORI;0.7805474;0.4589214;0.2202971;0.36277565
842776282;GYR;0.069027714;0.0053068874;-0.019410226;0
842776287;ACC;-0.13286409;8.86775;4.99528;0
842776273;ORI;0.7804171;0.458997;0.22050077;0.36283654
842776292;GYR;0.08368847;4.1996944E-4;-0.021853685;0
842776297;ACC;-0.2573572;8.800715;4.9090924;0
842776282;ORI;0.78035545;0.45917055;0.22061297;0.36268124
842776301;GYR;0.094684035;-0.004466948;-0.016966768;0
842776306;ACC;-0.24299264;8.836626;4.8995156;0
842776292;ORI;0.78018576;0.45932776;0.22087374;0.36268863
842776311;GYR;0.10079268;-0.009353866;-0.009636391;0
842776316;ACC;-0.23581031;8.870144;4.9066978;0
842776301;ORI;0.7799465;0.45949414;0.22127928;0.36274517
842776320;GYR;0.10323614;-0.014240784;-0.0047494737;0
842776325;ACC;-0.22383982;8.860567;4.8516335;0
842776311;ORI;0.7798245;0.459806;0.22146791;0.36249703
842776330;GYR;0.10445787;-0.015462513;1.3744412E-4;0
842776335;ACC;-0.23341623;8.841415;4.803752;0
842776320;ORI;0.7794951;0.46002352;0.22187577;0.36268017
842776339;GYR;0.11056652;-0.014240784;0.00991128;0
842776344;ACC;-0.252569;8.82705;4.7391114;0
842776330;ORI;0.7793488;0.46040672;0.22200817;0.36242718
842776349;GYR;0.11545343;-0.0020234894;0.022128575;0
842776354;ACC;-0.14722869;8.793533;4.6625;0
842776339;ORI;0.7791915;0.46084931;0.22211218;0.36213914
842776358;GYR;0.11178824;0.012637264;0.03190241;0
842776363;ACC;-0.11610537;8.73368;4.6218004;0
842776349;ORI;0.77900964;0.46134064;0.22222674;0.3618344
842776368;GYR;0.09957095;0.011415535;0.03190241;0
842776373;ACC;-0.075405695;8.75044;4.5427947;0
842776358;ORI;0.7789364;0.46196425;0.2220987;0.3612746
842776377;GYR;0.081245005;-0.003245219;0.027015492;0
842776382;ACC;0.008387752;8.793533;4.5451894;0
842776368;ORI;0.7786694;0.46241757;0.22220348;0.3612057
842776387;GYR;0.06047561;-0.014240784;0.017241657;0
842776392;ACC;-0.032311924;8.831839;4.561948;0
842776377;ORI;0.77859485;0.46297866;0.222022;0.36075905
842776396;GYR;0.038484477;-0.009353866;0.0062460913;0
842776401;ACC;-0.09934669;8.874932;4.6074357;0
842776387;ORI;0.77839935;0.4633945;0.22196199;0.3606839
842776406;GYR;0.022601992;0.012637264;-0.0047494737;0
842776411;ACC;-0.15680507;8.927602;4.648135;0
842776396;ORI;0.778339;0.46373403;0.22185038;0.3604462
842776415;GYR;0.020158537;0.030963203;-0.005971203;0
842776420;ACC;-0.22623393;8.8892975;4.669682;0
842776406;ORI;0.77831;0.46391714;0.22187892;0.36025578
842776425;GYR;0.022601992;0.039515313;0.0013591736;0
842776430;ACC;-0.18792835;8.85578;4.7534757;0
842776415;ORI;0.7781066;0.46392244;0.22223376;0.3604696
842776434;GYR;0.025045455;0.049289152;0.014798198;0
842776439;ACC;-0.13046998;8.850991;4.784599;0
842776425;ORI;0.77832025;0.46413985;0.22210287;0.35980844
842776444;GYR;0.028710641;0.04684569;0.024572033;0
842776449;ACC;-0.08498209;8.795927;4.784599;0
842776434;ORI;0.7782574;0.46415165;0.2222715;0.35982493
842776453;GYR;0.0311541;0.032184936;0.027015492;0
842776458;ACC;-0.051464714;8.836626;4.8516335;0
842776444;ORI;0.7780926;0.4641382;0.22247376;0.36007363
842776463;GYR;0.029932372;0.015080723;0.020906843;0
842776468;ACC;-0.03949421;8.858173;4.7774167;0
842776453;ORI;0.77774745;0.46403998;0.22282729;0.3607268
842776472;GYR;0.025045455;0.0077503463;0.012354739;0
842776477;ACC;-0.065829314;8.858173;4.751082;0
842776463;ORI;0.7775421;0.46400407;0.2229685;0.36112818
842776482;GYR;0.025045455;0.012637264;0.008689549;0
842776487;ACC;-0.049070604;8.891691;4.724746;0
842776472;ORI;0.7775358;0.4641269;0.2228564;0.36105308
842776491;GYR;0.03359756;0.01874591;0.011133008;0
842776496;ACC;-0.13046998;8.815079;4.7127757;0
842776482;ORI;0.7775242;0.46424118;0.22279872;0.3609668
842776501;GYR;0.042149663;0.02118937;0.013576467;0
842776505;ACC;-0.027523734;8.858173;4.775022;0
842776491;ORI;0.77680236;0.46399766;0.22362554;0.36232018
842776510;GYR;0.04703658;0.023632828;0.016019925;0
842776515;ACC;-0.0059768334;8.882114;4.6984115;0
842776501;ORI;0.7768709;0.46422705;0.22350231;0.36195529
842776520;GYR;0.04703658;0.022411099;0.016019925;0
842776524;ACC;0.056269735;8.906055;4.7774167;0
842776510;ORI;0.77663463;0.46430436;0.22367626;0.36225554
842776529;GYR;0.040927935;0.024854558;0.008689549;0
842776534;ACC;0.04908744;8.946755;4.7678404;0
842776520;ORI;0.776405;0.4644618;0.22380713;0.36246508
842776539;GYR;0.029932372;0.027298016;-0.0035277442;0
842776529;ORI;0.7761351;0.46451563;0.22399263;0.3628593
842776543;ACC;0.03472285;9.018579;4.8540277;0
842776548;GYR;0.023823723;0.01874591;-0.015745038;0
842776553;ACC;-0.0873762;8.894085;4.822904;0
842776539;ORI;0.77599347;0.4645838;0.22408755;0.36301622
842776558;GYR;0.018936805;4.1996944E-4;-0.020631956;0
842776562;ACC;-0.096952595;8.829444;4.803752;0
842776548;ORI;0.77582043;0.46453995;0.22428395;0.36332083
842776567;GYR;0.021380264;-0.015462513;-0.020631956;0
842776572;ACC;-0.14962277;8.858173;4.8300867;0
842776558;ORI;0.7758632;0.46453455;0.22430278;0.36322486
842776577;GYR;0.0311541;-0.02279289;-0.016966768;0
842776581;ACC;-0.09216439;8.798321;4.784599;0
842776567;ORI;0.7759029;0.4645406;0.22429675;0.36313578
842776586;GYR;0.04703658;-0.02645808;-0.014523309;0
842776591;ACC;-0.101740785;8.865356;4.727141;0
842776577;ORI;0.77675647;0.4650833;0.22324966;0.36125678
842776596;GYR;0.062919065;-0.032566726;-0.009636391;0
842776600;ACC;-0.06822341;8.860567;4.628982;0
842776586;ORI;0.77678955;0.4652409;0.22316608;0.3610344
842776605;GYR;0.07635809;-0.030123267;-0.0071929325;0
842776610;ACC;-0.022735529;8.86775;4.538007;0
842776596;ORI;0.7768817;0.46559697;0.22294544;0.36051294
842776615;GYR;0.081245005;-0.016684243;-0.005971203;0
842776619;ACC;-0.07779979;8.886902;4.4709716;0
842776605;ORI;0.7767398;0.465961;0.22296247;0.36033782
842776624;GYR;0.07513636;-8.0176E-4;-0.005971203;0
842776629;ACC;-0.0059768334;8.9946375;4.4111195;0
842776615;ORI;0.776676;0.46647158;0.22284421;0.35988763
842776634;GYR;0.056810416;0.0077503463;-0.005971203;0
842776638;ACC;-0.04667651;8.987455;4.3967547;0
842776624;ORI;0.7765499;0.46692535;0.22288673;0.3595449
842776643;GYR;0.029932372;0.011415535;-0.005971203;0
842776648;ACC;-0.075405695;8.934784;4.485337;0
842776634;ORI;0.7760848;0.4671813;0.22332709;0.35994324
842776653;GYR;-6.108647E-4;0.01874591;-0.0047494737;0
842776657;ACC;-0.13046998;8.93239;4.5930705;0
842776643;ORI;0.7760492;0.4675486;0.22328517;0.35956874
842776662;GYR;-0.023823723;0.028519746;-0.0023060148;0
842776667;ACC;-0.18314016;8.925208;4.6888347;0
842776653;ORI;0.7758786;0.4675657;0.22351302;0.359773
842776672;GYR;-0.03359756;0.028519746;0.005024362;0
842776662;ORI;0.77594143;0.46749717;0.22354332;0.35970777
842776676;ACC;-0.19511062;8.937179;4.746293;0
842776681;GYR;-0.032375827;0.022411099;0.018463384;0
842776686;ACC;-0.16877556;8.922814;4.825299;0
842776672;ORI;0.7760346;0.46731618;0.22357546;0.35972196
842776691;GYR;-0.026267182;0.022411099;0.027015492;0
842776695;ACC;-0.09934669;8.922814;4.897122;0
842776681;ORI;0.77600425;0.46705797;0.22371085;0.36003843
842776700;GYR;-0.014049889;0.015080723;0.03190241;0
842776705;ACC;-0.065829314;8.860567;4.8444514;0
842776691;ORI;0.7755932;0.46655887;0.22428483;0.36121225
842776710;GYR;6.108647E-4;0.004085158;0.033124138;0
842776714;ACC;-0.020341434;8.815079;4.8588157;0
842776700;ORI;0.77541906;0.4662626;0.22445016;0.36186543
842776719;GYR;0.016493347;-0.0020234894;0.024572033;0
842776724;ACC;0.07063432;8.834232;4.8827567;0
842776710;ORI;0.7746765;0.46573368;0.22526658;0.3636254
842776729;GYR;0.032375827;-0.004466948;0.014798198;0
842776733;ACC;0.03951104;8.819868;4.8205104;0
842776719;ORI;0.77448744;0.46560562;0.22534616;0.36414242
842776738;GYR;0.0519235;-0.004466948;0.002580903;0
842776743;ACC;-0.041888304;8.843809;4.7869925;0
842776729;ORI;0.77362156;0.46514767;0.22623286;0.36601362
842776748;GYR;0.07147117;-0.0020234894;-0.005971203;0
842776752;ACC;-0.049070604;8.8892975;4.7343225;0
842776738;ORI;0.77354074;0.46527463;0.22617309;0.36606005
842776757;GYR;0.08613192;0.004085158;-0.01085812;0
842776762;ACC;-0.09216439;8.903661;4.7151704;0
842776748;ORI;0.7740782;0.46585882;0.2254131;0.364647
842776766;GYR;0.094684035;0.0053068874;-0.013301579;0
842776771;ACC;-0.12328767;8.836626;4.6170115;0
842776757;ORI;0.77384686;0.46607634;0.2256467;0.36471555
842776776;GYR;0.094684035;-0.009353866;-0.013301579;0
842776781;ACC;-0.10413488;8.795927;4.5499773;0
842776766;ORI;0.77390105;0.46650335;0.22555308;0.36411214
842776785;GYR;0.09224057;-0.02523635;-0.013301579;0
842776790;ACC;-0.09216439;8.853385;4.523642;0
842776776;ORI;0.7737429;0.46684393;0.22571503;0.3639112
842776795;GYR;0.087353654;-0.03378845;-0.013301579;0
842776800;ACC;-0.049070604;8.874932;4.538007;0
842776785;ORI;0.7735804;0.4672225;0.22582582;0.36370218
842776804;GYR;0.081245005;-0.036231913;-0.014523309;0
842776809;ACC;-0.106528975;8.941967;4.4757605;0
842776795;ORI;0.77346283;0.46765503;0.22584553;0.3633839
842776814;GYR;0.07147117;-0.031345;-0.016966768;0
842776819;ACC;-0.11610537;9.023366;4.4613957;0
842776804;ORI;0.7734237;0.4681132;0.22573525;0.36294553
842776823;GYR;0.0519235;-0.017905973;-0.013301579;0
842776828;ACC;-0.11849948;9.00182;4.454213;0
842776814;ORI;0.773375;0.46855107;0.22570461;0.3625031
842776833;GYR;0.02748891;-0.006910407;-0.0071929325;0
842776838;ACC;-0.18074608;9.035337;4.444637;0
842776823;ORI;0.7733061;0.46890584;0.22573511;0.36217222
842776842;GYR;-6.108647E-4;-0.006910407;-0.0010842853;0
842776847;ACC;-0.15201688;9.006607;4.5284305;0
842776833;ORI;0.7733291;0.46918717;0.22567599;0.3617953
842776852;GYR;-0.026267182;-0.011797325;0.005024362;0
842776857;ACC;-0.10413488;8.992243;4.5978594;0
842776842;ORI;0.77317697;0.46922317;0.22589923;0.36193442
842776861;GYR;-0.042149663;-0.009353866;0.00991128;0
842776866;ACC;-0.06822341;8.980272;4.707988;0
842776852;ORI;0.7733087;0.46925887;0.22573844;0.3617069
842776871;GYR;-0.044593126;-0.004466948;0.00991128;0
842776876;ACC;-0.044282414;9.035337;4.803752;0
842776861;ORI;0.77312416;0.46898645;0.22596166;0.36231485
842776880;GYR;-0.032375827;0.0028634283;0.007467821;0
842776885;ACC;-0.027523734;8.9946375;4.7822046;0
842776871;ORI;0.7729637;0.46863857;0.22615588;0.36298555
842776890;GYR;-0.01160643;0.011415535;0.0062460913;0
842776895;ACC;-0.015553229;8.965908;4.707988;0
842776880;ORI;0.77215993;0.4679002;0.22717938;0.36500403
842776899;GYR;0.009162971;0.015080723;0.002580903;0
842776904;ACC;-0.0059768334;8.918026;4.7295346;0
842776890;ORI;0.77205276;0.46769878;0.22729284;0.36541805
842776909;GYR;0.023823723;0.0053068874;-0.0035277442;0
842776914;ACC;-0.10413488;8.93239;4.679259;0
842776899;ORI;0.77169;0.46748346;0.22771442;0.36619645
842776918;GYR;0.029932372;-0.0056886775;-0.0047494737;0
842776923;ACC;-0.041888304;8.882114;4.605041;0
842776909;ORI;0.77165824;0.46751145;0.22770233;0.36623523
842776928;GYR;0.029932372;-0.010575595;-0.0035277442;0
842776933;ACC;-0.058647014;8.877326;4.5811005;0
842776918;ORI;0.77027833;0.46674335;0.22945426;0.36901578
842776937;GYR;0.02748891;-0.011797325;1.3744412E-4;0
842776942;ACC;-0.03949421;8.89648;4.51646;0
842776928;ORI;0.7702841;0.46690673;0.2293682;0.36885047
842776947;GYR;0.023823723;-0.006910407;0.0038026324;0
842776952;ACC;0.041905135;8.906055;4.538007;0
842776937;ORI;0.77072054;0.46734193;0.22873196;0.36778122
842776956;GYR;0.018936805;0.0028634283;0.0062460913;0
842776961;ACC;0.03951104;8.908449;4.499701;0
842776947;ORI;0.77071995;0.46755356;0.22862083;0.3675826
842776966;GYR;0.007941241;0.0077503463;0.005024362;0
842776971;ACC;0.013175957;8.939573;4.523642;0
842776956;ORI;0.7705192;0.46762937;0.2287141;0.3678489
842776975;GYR;-0.01160643;0.0053068874;0.002580903;0
842776980;ACC;-0.015553229;8.925208;4.5188537;0
842776966;ORI;0.77046233;0.46775904;0.22865053;0.36784264
842776985;GYR;-0.032375827;-0.003245219;-0.0010842853;0
842776990;ACC;0.0035995618;8.87972;4.5834947;0
842776975;ORI;0.7707594;0.4679893;0.22818854;0.36721373
842776994;GYR;-0.050701775;-0.016684243;-0.0035277442;0
842776999;ACC;0.0035995618;8.836626;4.5643415;0
842776985;ORI;0.7706726;0.46786433;0.22826126;0.36750975
842777004;GYR;-0.05925388;-0.02279289;-0.0047494737;0
842777009;ACC;0.015570052;8.937179;4.6505294;0
842776994;ORI;0.76926696;0.46677965;0.23000069;0.37073544
842777013;GYR;-0.058032148;-0.009353866;-0.0071929325;0
842777018;ACC;0.041905135;8.918026;4.6433473;0
842777004;ORI;0.76906705;0.4664068;0.23021194;0.37148765
842777023;GYR;-0.050701775;0.0053068874;-0.013301579;0
842777027;ACC;-0.015553229;8.915632;4.722352;0
842777013;ORI;0.7699215;0.4666566;0.2291312;0.3700695
842777032;GYR;-0.037262745;0.0053068874;-0.018188497;0
842777037;ACC;-0.041888304;8.848598;4.722352;0
842777023;ORI;0.76995426;0.46641853;0.22911441;0.37031168
842777042;GYR;-0.023823723;-0.0020234894;-0.020631956;0
842777046;ACC;-0.065829314;8.870144;4.75587;0
842777032;ORI;0.7699868;0.46615374;0.22916757;0.3705445
842777051;GYR;-0.014049889;-0.011797325;-0.016966768;0
842777056;ACC;-0.082587995;8.815079;4.6912293;0
842777042;ORI;0.77006626;0.4659532;0.22916944;0.3706305
842777061;GYR;-0.004276053;-0.021571163;-0.013301579;0
842777065;ACC;-0.06104111;8.86775;4.605041;0
842777051;ORI;0.7700271;0.46572262;0.22929484;0.3709239
842777070;GYR;0.0030543236;-0.027679808;-0.013301579;0
842777075;ACC;-0.025129624;8.908449;4.669682;0
842777061;ORI;0.769898;0.46552718;0.22949335;0.37131435
842777080;GYR;0.006719512;-0.0191277;-0.018188497;0
842777084;ACC;-0.065829314;8.898873;4.679259;0
842777070;ORI;0.76988894;0.46554822;0.22948293;0.37131315
842777089;GYR;0.007941241;-0.0056886775;-0.021853685;0
842777094;ACC;-0.06104111;8.953938;4.672076;0
842777080;ORI;0.77037007;0.4658518;0.22886927;0.37031192
842777099;GYR;0.009162971;0.0028634283;-0.026740603;0
842777103;ACC;-0.11610537;8.903661;4.676864;0
842777089;ORI;0.77043194;0.4658514;0.22886492;0.37018645
842777108;GYR;0.009162971;0.0016416989;-0.03162752;0
842777113;ACC;-0.15201688;8.910843;4.6505294;0
842777099;ORI;0.77006876;0.4656053;0.22942266;0.37090573
842777118;GYR;0.014049889;0.0028634283;-0.029184062;0
842777122;ACC;-0.21665755;8.925208;4.6313767;0
842777108;ORI;0.7702213;0.46562165;0.22940232;0.37058097
842777127;GYR;0.020158537;4.1996944E-4;-0.019410226;0
842777132;ACC;-0.19989884;8.920421;4.5691304;0
842777118;ORI;0.77017945;0.46555525;0.22963692;0.37060598
842777137;GYR;0.018936805;-0.003245219;-0.0071929325;0
842777141;ACC;-0.17356375;8.958725;4.552371;0
842777127;ORI;0.7703911;0.4656936;0.22954771;0.37004712
842777146;GYR;0.0054977825;-0.004466948;-0.0010842853;0
842777151;ACC;-0.12807587;8.992243;4.5787063;0
842777137;ORI;0.7706798;0.46595755;0.2292738;0.36928284
842777156;GYR;-0.01527162;-0.0020234894;-0.0035277442;0
842777160;ACC;-0.113711275;9.009001;4.6074357;0
842777146;ORI;0.7707757;0.46608838;0.22919619;0.3689656
842777165;GYR;-0.03359756;4.1996944E-4;-0.01085812;0
842777170;ACC;-0.14244047;8.997031;4.624194;0
842777156;ORI;0.7713839;0.46643832;0.22846794;0.3677018
842777175;GYR;-0.040927935;0.0028634283;-0.018188497;0
842777179;ACC;-0.14962277;8.97309;4.75587;0
842777165;ORI;0.77139664;0.4663004;0.22853982;0.36780524
842777184;GYR;-0.032375827;0.004085158;-0.021853685;0
842777189;ACC;-0.18074608;8.874932;4.8013577;0
842777175;ORI;0.77178;0.46631068;0.22821385;0.3671898
842777194;GYR;-0.0054977825;0.0077503463;-0.021853685;0
842777198;ACC;-0.23102212;8.85578;4.794175;0
842777184;ORI;0.7718208;0.46602967;0.22835942;0.36737034
842777203;GYR;0.02748891;0.013858994;-0.021853685;0
842777208;ACC;-0.22383982;8.877326;4.7582636;0
842777194;ORI;0.77114534;0.4653489;0.2294307;0.36898077
842777213;GYR;0.06536253;0.01996764;-0.018188497;0
842777217;ACC;-0.252569;8.834232;4.6912293;0
842777203;ORI;0.7713495;0.46535245;0.22941038;0.36856207
842777222;GYR;0.09224057;0.02118937;-0.014523309;0
842777227;ACC;-0.22144571;8.8892975;4.6170115;0
842777213;ORI;0.7707509;0.46508682;0.23034367;0.36956617
842777232;GYR;0.105679594;0.022411099;-0.009636391;0
842777236;ACC;-0.18314016;8.953938;4.554765;0
842777222;ORI;0.7706215;0.46527344;0.23066065;0.3694033
842777241;GYR;0.10445787;0.017524181;-0.0071929325;0
842777246;ACC;-0.113711275;9.004213;4.5260363;0
842777232;ORI;0.7704424;0.465594;0.23096173;0.36918473
842777251;GYR;0.08979712;0.008972076;-0.0035277442;0
842777255;ACC;-0.17116967;8.958725;4.459001;0
